"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00245418","4.1","ERS2085128","MGYS00003488","metagenomic",,"ERR2241683",
"MGYA00220941","4.1","SRS2417953","MGYS00003194","metagenomic",,"SRR5916448",
"MGYA00162871","4.1","ERS1871372","MGYS00001935","metagenomic",,"ERR2098366",
"MGYA00221493","4.1","SRS2418045","MGYS00003194","metagenomic",,"SRR5917001",
"MGYA00149050","4.1","SRS1213922","MGYS00002230","metagenomic",,"SRR6365034",
"MGYA00199189","4.1","ERS2509135","MGYS00002706","metagenomic",,"ERR2597436",
"MGYA00211980","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738826",
"MGYA00152790","4.1","SRS2441897","MGYS00002301","metagenomic",,"SRR5947813",
"MGYA00219850","4.1","SRS2409045","MGYS00003194","metagenomic",,"SRR5902477",
"MGYA00212059","4.1","ERS2652945","MGYS00002961","metagenomic",,"ERR2738760",
"MGYA00245383","4.1","ERS2085093","MGYS00003488","metagenomic",,"ERR2241648",
"MGYA00245472","4.1","ERS2085182","MGYS00003488","metagenomic",,"ERR2241737",
"MGYA00153030","4.1","SRS2441885","MGYS00002301","metagenomic",,"SRR5947825",
"MGYA00224886","4.1","SRS2417582","MGYS00003194","metagenomic",,"SRR6403465",
"MGYA00223500","4.1","SRS2409064","MGYS00003194","metagenomic",,"SRR6393413",
"MGYA00199178","4.1","ERS2509066","MGYS00002706","metagenomic",,"ERR2597367",
"MGYA00212293","4.1","ERS2652931","MGYS00002961","metagenomic",,"ERR2738685",
"MGYA00199176","4.1","ERS2509078","MGYS00002706","metagenomic",,"ERR2597379",
"MGYA00219793","4.1","SRS2409048","MGYS00003194","metagenomic",,"SRR5902420",
"MGYA00157253","4.1","ERS2418544","MGYS00002348","metagenomic",,"ERR2531246",
"MGYA00211872","4.1","ERS2652949","MGYS00002961","metagenomic",,"ERR2738783",
"MGYA00151871","4.1","SRS943647","MGYS00001174","metagenomic",,"SRR2037088",
"MGYA00245750","4.1","ERS2085274","MGYS00003488","metagenomic",,"ERR2245469",
"MGYA00245747","4.1","ERS2085258","MGYS00003488","metagenomic",,"ERR2245466",
"MGYA00211851","4.1","ERS2653036","MGYS00002961","metagenomic",,"ERR2739264",
"MGYA00211737","4.1","ERS2652981","MGYS00002961","metagenomic",,"ERR2738921",
"MGYA00166652","4.1","ERS2464029","MGYS00002388","metagenomic",,"ERR2560561",
"MGYA00211497","4.1","ERS2652935","MGYS00002961","metagenomic",,"ERR2738707",
"MGYA00157222","4.1","ERS1444891","MGYS00001311","metagenomic",,"ERR1731826",
"MGYA00219844","4.1","SRS2409066","MGYS00003194","metagenomic",,"SRR5902471",
"MGYA00212025","4.1","ERS2653027","MGYS00002961","metagenomic",,"ERR2739145",
"MGYA00245660","4.1","ERS2085370","MGYS00003488","metagenomic",,"ERR2241925",
"MGYA00234936","4.1","SRS3194137","MGYS00003194","metagenomic",,"SRR7597604",
"MGYA00219964","4.1","SRS2417626","MGYS00003194","metagenomic",,"SRR5914973",
"MGYA00212077","4.1","ERS2652991","MGYS00002961","metagenomic",,"ERR2738977",
"MGYA00211888","4.1","ERS2652923","MGYS00002961","metagenomic",,"ERR2738646",
"MGYA00245464","4.1","ERS2085174","MGYS00003488","metagenomic",,"ERR2241729",
"MGYA00222174","4.1","SRS2418173","MGYS00003194","metagenomic",,"SRR5917686",
"MGYA00212186","4.1","ERS2652944","MGYS00002961","metagenomic",,"ERR2738752",
"MGYA00242264","4.1","SRS2531756","MGYS00003475","metagenomic",,"SRR6060209",
"MGYA00152999","4.1","SRS2441861","MGYS00002301","metagenomic",,"SRR5947849",
"MGYA00212089","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738971",
"MGYA00245742","4.1","ERS2085245","MGYS00003488","metagenomic",,"ERR2245461",
"MGYA00220838","4.1","SRS2417742","MGYS00003194","metagenomic",,"SRR5915847",
"MGYA00152806","4.1","SRS2441853","MGYS00002301","metagenomic",,"SRR5947857",
"MGYA00221014","4.1","SRS2417929","MGYS00003194","metagenomic",,"SRR5916521",
"MGYA00162979","4.1","ERS1871416","MGYS00001935","metagenomic",,"ERR2098398",
"MGYA00211755","4.1","ERS2652901","MGYS00002961","metagenomic",,"ERR2738576",
"MGYA00245362","4.1","ERS2085072","MGYS00003488","metagenomic",,"ERR2241627",
"MGYA00221664","4.1","SRS2418308","MGYS00003194","metagenomic",,"SRR5917172",
"MGYA00152925","4.1","SRS2472160","MGYS00002301","metagenomic",,"SRR5983415",
"MGYA00211805","4.1","ERS2652938","MGYS00002961","metagenomic",,"ERR2738725",
"MGYA00222811","4.1","SRS2418843","MGYS00003194","metagenomic",,"SRR5918829",
"MGYA00212013","4.1","ERS2652978","MGYS00002961","metagenomic",,"ERR2738907",
"MGYA00152934","4.1","SRS2472163","MGYS00002301","metagenomic",,"SRR5983412",
"MGYA00199154","4.1","ERS2509136","MGYS00002706","metagenomic",,"ERR2597437",
"MGYA00211575","4.1","ERS2653034","MGYS00002961","metagenomic",,"ERR2739255",
"MGYA00245443","4.1","ERS2085153","MGYS00003488","metagenomic",,"ERR2241708",
"MGYA00234747","4.1","SRS3194169","MGYS00003194","metagenomic",,"SRR7597415",
"MGYA00245591","4.1","ERS2085301","MGYS00003488","metagenomic",,"ERR2241856",
"MGYA00199091","4.1","ERS2509096","MGYS00002706","metagenomic",,"ERR2597397",
"MGYA00212165","4.1","ERS2653008","MGYS00002961","metagenomic",,"ERR2739083",
"MGYA00245548","4.1","ERS2085258","MGYS00003488","metagenomic",,"ERR2241813",
"MGYA00245758","4.1","ERS2085285","MGYS00003488","metagenomic",,"ERR2245477",
"MGYA00152867","4.1","SRS2472162","MGYS00002301","metagenomic",,"SRR5983413",
"MGYA00211465","4.1","ERS2652926","MGYS00002961","metagenomic",,"ERR2738660",
"MGYA00212071","4.1","ERS2653065","MGYS00002961","metagenomic",,"ERR2739359",
"MGYA00211892","4.1","ERS2652966","MGYS00002961","metagenomic",,"ERR2738880",
"MGYA00211629","4.1","ERS2653000","MGYS00002961","metagenomic",,"ERR2739028",
"MGYA00199246","4.1","ERS2509241","MGYS00002706","metagenomic",,"ERR2597542",
"MGYA00245368","4.1","ERS2085078","MGYS00003488","metagenomic",,"ERR2241633",
"MGYA00211816","4.1","ERS2653038","MGYS00002961","metagenomic",,"ERR2739269",
"MGYA00212023","4.1","ERS2652921","MGYS00002961","metagenomic",,"ERR2738640",
"MGYA00220049","4.1","SRS2417652","MGYS00003194","metagenomic",,"SRR5915058",
"MGYA00221188","4.1","SRS2417977","MGYS00003194","metagenomic",,"SRR5916695",
"MGYA00245731","4.1","ERS2085089","MGYS00003488","metagenomic",,"ERR2245450",
"MGYA00248950","4.1","ERS2876944","MGYS00003605","metagenomic",,"ERR2868530",
"MGYA00212124","4.1","ERS2653059","MGYS00002961","metagenomic",,"ERR2739336",
"MGYA00245427","4.1","ERS2085137","MGYS00003488","metagenomic",,"ERR2241692",
"MGYA00242263","4.1","SRS2531757","MGYS00003475","metagenomic",,"SRR6060208",
"MGYA00199125","4.1","ERS2509052","MGYS00002706","metagenomic",,"ERR2597353",
"MGYA00245469","4.1","ERS2085179","MGYS00003488","metagenomic",,"ERR2241734",
"MGYA00197536","4.1","SRS1953340","MGYS00002679","metagenomic",,"SRR5223443",
"MGYA00211738","4.1","ERS2653044","MGYS00002961","metagenomic",,"ERR2739291",
"MGYA00235040","4.1","SRS3195262","MGYS00003194","metagenomic",,"SRR7597708",
"MGYA00222909","4.1","SRS2423052","MGYS00003194","metagenomic",,"SRR5924489",
"MGYA00212072","4.1","ERS2652909","MGYS00002961","metagenomic",,"ERR2738601",
"MGYA00211618","4.1","ERS2653002","MGYS00002961","metagenomic",,"ERR2739042",
"MGYA00166643","4.1","ERS2464044","MGYS00002388","metagenomic",,"ERR2560606",
"MGYA00157183","4.1","ERS1732948","MGYS00001311","metagenomic",,"ERR1974346",
"MGYA00245628","4.1","ERS2085338","MGYS00003488","metagenomic",,"ERR2241893",
"MGYA00153153","4.1","SRS2441871","MGYS00002301","metagenomic",,"SRR5947839",
"MGYA00211631","4.1","ERS2653062","MGYS00002961","metagenomic",,"ERR2739345",
"MGYA00199204","4.1","ERS2509209","MGYS00002706","metagenomic",,"ERR2597510",
"MGYA00211578","4.1","ERS2652975","MGYS00002961","metagenomic",,"ERR2739220",
"MGYA00212260","4.1","ERS2652898","MGYS00002961","metagenomic",,"ERR2738568",
"MGYA00232785","4.1","SRS3195094","MGYS00003194","metagenomic",,"SRR7595155",
"MGYA00149045","4.1","SRS1214240","MGYS00002230","metagenomic",,"SRR6365026",
"MGYA00212082","4.1","ERS2652960","MGYS00002961","metagenomic",,"ERR2738847",
"MGYA00211919","4.1","ERS2652983","MGYS00002961","metagenomic",,"ERR2738934",
"MGYA00211916","4.1","ERS2652906","MGYS00002961","metagenomic",,"ERR2738592",
"MGYA00245692","4.1","ERS2085402","MGYS00003488","metagenomic",,"ERR2241957",
"MGYA00232640","4.1","SRS3195096","MGYS00003194","metagenomic",,"SRR7595010",
"MGYA00152975","4.1","SRS2472870","MGYS00002301","metagenomic",,"SRR5983348",
"MGYA00236305","4.1","SRS3194340","MGYS00003194","metagenomic",,"SRR7599051",
"MGYA00222946","4.1","SRS2423042","MGYS00003194","metagenomic",,"SRR5924526",
"MGYA00211648","4.1","ERS2652994","MGYS00002961","metagenomic",,"ERR2738995",
"MGYA00245431","4.1","ERS2085141","MGYS00003488","metagenomic",,"ERR2241696",
"MGYA00212110","4.1","ERS2653009","MGYS00002961","metagenomic",,"ERR2739087",
"MGYA00222589","4.1","SRS2418891","MGYS00003194","metagenomic",,"SRR5918607",
"MGYA00152883","4.1","SRS2441857","MGYS00002301","metagenomic",,"SRR5947853",
"MGYA00222445","4.1","SRS2418866","MGYS00003194","metagenomic",,"SRR5918463",
"MGYA00212030","4.1","ERS2652928","MGYS00002961","metagenomic",,"ERR2738669",
"MGYA00222772","4.1","SRS2418781","MGYS00003194","metagenomic",,"SRR5918790",
"MGYA00212064","4.1","ERS2653004","MGYS00002961","metagenomic",,"ERR2739055",
"MGYA00211687","4.1","ERS2652962","MGYS00002961","metagenomic",,"ERR2738855",
"MGYA00152822","4.1","SRS2472265","MGYS00002301","metagenomic",,"SRR5983274",
"MGYA00211586","4.1","ERS2652988","MGYS00002961","metagenomic",,"ERR2738959",
"MGYA00153120","4.1","SRS2472153","MGYS00002301","metagenomic",,"SRR5983425",
"MGYA00199150","4.1","ERS2509161","MGYS00002706","metagenomic",,"ERR2597462",
"MGYA00211627","4.1","ERS2652954","MGYS00002961","metagenomic",,"ERR2738812",
"MGYA00211997","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739059",
"MGYA00211983","4.1","ERS2652993","MGYS00002961","metagenomic",,"ERR2738993",
"MGYA00245437","4.1","ERS2085147","MGYS00003488","metagenomic",,"ERR2241702",
"MGYA00147279","4.1","ERS2178312","MGYS00002199","metagenomic",,"ERR2282013",
"MGYA00199193","4.1","ERS2509188","MGYS00002706","metagenomic",,"ERR2597489",
"MGYA00199114","4.1","ERS2509138","MGYS00002706","metagenomic",,"ERR2597439",
"MGYA00211703","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738829",
"MGYA00211595","4.1","ERS2652986","MGYS00002961","metagenomic",,"ERR2738948",
"MGYA00147345","4.1","ERS1510282","MGYS00001481","metagenomic",,"ERR1806502",
"MGYA00199122","4.1","ERS2509060","MGYS00002706","metagenomic",,"ERR2597361",
"MGYA00211551","4.1","ERS2653031","MGYS00002961","metagenomic",,"ERR2739165",
"MGYA00162829","4.1","ERS1871378","MGYS00001935","metagenomic",,"ERR2098372",
"MGYA00199236","4.1","ERS2509223","MGYS00002706","metagenomic",,"ERR2597524",
"MGYA00166611","4.1","ERS2464041","MGYS00002388","metagenomic",,"ERR2560599",
"MGYA00166620","4.1","ERS2464057","MGYS00002388","metagenomic",,"ERR2560646",
"MGYA00223218","4.1","SRS2423064","MGYS00003194","metagenomic",,"SRR5924798",
"MGYA00222392","4.1","SRS2418820","MGYS00003194","metagenomic",,"SRR5918410",
"MGYA00223295","4.1","SRS2423085","MGYS00003194","metagenomic",,"SRR5924875",
"MGYA00211890","4.1","ERS2653074","MGYS00002961","metagenomic",,"ERR2739387",
"MGYA00166612","4.1","ERS2464067","MGYS00002388","metagenomic",,"ERR2560675",
"MGYA00199134","4.1","ERS2509040","MGYS00002706","metagenomic",,"ERR2597341",
"MGYA00211643","4.1","ERS2652945","MGYS00002961","metagenomic",,"ERR2738759",
"MGYA00199264","4.1","ERS2509148","MGYS00002706","metagenomic",,"ERR2597449",
"MGYA00234871","4.1","SRS3194180","MGYS00003194","metagenomic",,"SRR7597539",
"MGYA00245640","4.1","ERS2085350","MGYS00003488","metagenomic",,"ERR2241905",
"MGYA00157172","4.1","ERS1705667","MGYS00001311","metagenomic",,"ERR1956882",
"MGYA00199148","4.1","ERS2509219","MGYS00002706","metagenomic",,"ERR2597520",
"MGYA00146466","4.1","ERS2162772","MGYS00002185","metagenomic",,"ERR2272689",
"MGYA00211470","4.1","ERS2652967","MGYS00002961","metagenomic",,"ERR2738889",
"MGYA00211760","4.1","ERS2652917","MGYS00002961","metagenomic",,"ERR2738625",
"MGYA00199061","4.1","ERS2509198","MGYS00002706","metagenomic",,"ERR2597499",
"MGYA00245565","4.1","ERS2085275","MGYS00003488","metagenomic",,"ERR2241830",
"MGYA00220598","4.1","SRS2417793","MGYS00003194","metagenomic",,"SRR5915607",
"MGYA00152921","4.1","SRS2472274","MGYS00002301","metagenomic",,"SRR5983265",
"MGYA00157237","4.1","ERS1445913","MGYS00001311","metagenomic",,"ERR1736740",
"MGYA00220229","4.1","SRS2417547","MGYS00003194","metagenomic",,"SRR5915238",
"MGYA00222996","4.1","SRS2423028","MGYS00003194","metagenomic",,"SRR5924576",
"MGYA00162921","4.1","ERS1871371","MGYS00001935","metagenomic",,"ERR2098365",
"MGYA00199083","4.1","ERS2509192","MGYS00002706","metagenomic",,"ERR2597493",
"MGYA00152801","4.1","SRS2472185","MGYS00002301","metagenomic",,"SRR5983384",
"MGYA00211743","4.1","ERS2652956","MGYS00002961","metagenomic",,"ERR2738819",
"MGYA00212095","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738975",
"MGYA00199119","4.1","ERS2509149","MGYS00002706","metagenomic",,"ERR2597450",
"MGYA00166608","4.1","ERS2464054","MGYS00002388","metagenomic",,"ERR2560638",
"MGYA00212219","4.1","ERS2652954","MGYS00002961","metagenomic",,"ERR2738810",
"MGYA00199227","4.1","ERS2509095","MGYS00002706","metagenomic",,"ERR2597396",
"MGYA00221283","4.1","SRS2417917","MGYS00003194","metagenomic",,"SRR5916790",
"MGYA00157164","4.1","ERS1732961","MGYS00001311","metagenomic",,"ERR1974358",
"MGYA00157160","4.1","ERS1732944","MGYS00001311","metagenomic",,"ERR1974342",
"MGYA00152794","4.1","SRS2472208","MGYS00002301","metagenomic",,"SRR5983349",
"MGYA00199116","4.1","ERS2509104","MGYS00002706","metagenomic",,"ERR2597405",
"MGYA00211762","4.1","ERS2653079","MGYS00002961","metagenomic",,"ERR2739403",
"MGYA00245746","4.1","ERS2085257","MGYS00003488","metagenomic",,"ERR2245465",
"MGYA00222954","4.1","SRS2423041","MGYS00003194","metagenomic",,"SRR5924534",
"MGYA00245494","4.1","ERS2085204","MGYS00003488","metagenomic",,"ERR2241759",
"MGYA00199151","4.1","ERS2509029","MGYS00002706","metagenomic",,"ERR2597330",
"MGYA00211539","4.1","ERS2652998","MGYS00002961","metagenomic",,"ERR2739019",
"MGYA00245730","4.1","ERS2085087","MGYS00003488","metagenomic",,"ERR2245449",
"MGYA00232917","4.1","SRS3195088","MGYS00003194","metagenomic",,"SRR7595287",
"MGYA00211482","4.1","ERS2653051","MGYS00002961","metagenomic",,"ERR2739310",
"MGYA00245380","4.1","ERS2085090","MGYS00003488","metagenomic",,"ERR2241645",
"MGYA00152302","4.1","ERS2327613","MGYS00002299","metagenomic",,"ERR2455476",
"MGYA00199147","4.1","ERS2509177","MGYS00002706","metagenomic",,"ERR2597478",
"MGYA00211950","4.1","ERS2652978","MGYS00002961","metagenomic",,"ERR2738905",
"MGYA00211822","4.1","ERS2652940","MGYS00002961","metagenomic",,"ERR2738732",
"MGYA00219701","4.1","SRS2406772","MGYS00003194","metagenomic",,"SRR5895997",
"MGYA00157161","4.1","ERS1445005","MGYS00001311","metagenomic",,"ERR1736723",
"MGYA00211767","4.1","ERS2652951","MGYS00002961","metagenomic",,"ERR2738793",
"MGYA00223001","4.1","SRS2423026","MGYS00003194","metagenomic",,"SRR5924581",
"MGYA00212166","4.1","ERS2653019","MGYS00002961","metagenomic",,"ERR2739237",
"MGYA00153099","4.1","SRS2472259","MGYS00002301","metagenomic",,"SRR5983280",
"MGYA00211967","4.1","ERS2652918","MGYS00002961","metagenomic",,"ERR2738628",
"MGYA00212225","4.1","ERS2653067","MGYS00002961","metagenomic",,"ERR2739363",
"MGYA00223287","4.1","SRS2423044","MGYS00003194","metagenomic",,"SRR5924867",
"MGYA00211518","4.1","ERS2652899","MGYS00002961","metagenomic",,"ERR2738573",
"MGYA00211758","4.1","ERS2652936","MGYS00002961","metagenomic",,"ERR2738710",
"MGYA00236191","4.1","SRS3194325","MGYS00003194","metagenomic",,"SRR7598937",
"MGYA00224831","4.1","SRS2417595","MGYS00003194","metagenomic",,"SRR6403410",
"MGYA00166607","4.1","ERS2464051","MGYS00002388","metagenomic",,"ERR2560628",
"MGYA00245604","4.1","ERS2085314","MGYS00003488","metagenomic",,"ERR2241869",
"MGYA00220789","4.1","SRS2417730","MGYS00003194","metagenomic",,"SRR5915798",
"MGYA00150473","4.1","ERS2039031","MGYS00002088","metagenomic",,"ERR2215868",
"MGYA00245757","4.1","ERS2085284","MGYS00003488","metagenomic",,"ERR2245476",
"MGYA00211544","4.1","ERS2652941","MGYS00002961","metagenomic",,"ERR2738740",
"MGYA00245687","4.1","ERS2085397","MGYS00003488","metagenomic",,"ERR2241952",
"MGYA00199225","4.1","ERS2509220","MGYS00002706","metagenomic",,"ERR2597521",
"MGYA00245486","4.1","ERS2085196","MGYS00003488","metagenomic",,"ERR2241751",
"MGYA00199086","4.1","ERS2509074","MGYS00002706","metagenomic",,"ERR2597375",
"MGYA00147270","4.1","ERS2178313","MGYS00002199","metagenomic",,"ERR2282014",
"MGYA00199250","4.1","ERS2509142","MGYS00002706","metagenomic",,"ERR2597443",
"MGYA00166575","4.1","ERS2464048","MGYS00002388","metagenomic",,"ERR2560618",
"MGYA00211475","4.1","ERS2652973","MGYS00002961","metagenomic",,"ERR2739212",
"MGYA00212214","4.1","ERS2653025","MGYS00002961","metagenomic",,"ERR2739136",
"MGYA00211494","4.1","ERS2653086","MGYS00002961","metagenomic",,"ERR2739192",
"MGYA00223505","4.1","SRS2409068","MGYS00003194","metagenomic",,"SRR6393418",
"MGYA00199084","4.1","ERS2509224","MGYS00002706","metagenomic",,"ERR2597525",
"MGYA00212111","4.1","ERS2652941","MGYS00002961","metagenomic",,"ERR2738742",
"MGYA00153058","4.1","SRS2472154","MGYS00002301","metagenomic",,"SRR5983424",
"MGYA00211986","4.1","ERS2652980","MGYS00002961","metagenomic",,"ERR2738915",
"MGYA00166665","4.1","ERS2464048","MGYS00002388","metagenomic",,"ERR2560619",
"MGYA00245460","4.1","ERS2085170","MGYS00003488","metagenomic",,"ERR2241725",
"MGYA00212105","4.1","ERS2653001","MGYS00002961","metagenomic",,"ERR2739033",
"MGYA00245457","4.1","ERS2085167","MGYS00003488","metagenomic",,"ERR2241722",
"MGYA00152973","4.1","SRS2472270","MGYS00002301","metagenomic",,"SRR5983269",
"MGYA00212053","4.1","ERS2652921","MGYS00002961","metagenomic",,"ERR2738638",
"MGYA00166660","4.1","ERS2464043","MGYS00002388","metagenomic",,"ERR2560604",
"MGYA00153016","4.1","SRS2472158","MGYS00002301","metagenomic",,"SRR5983419",
"MGYA00151858","4.1","SRS511714","MGYS00001174","metagenomic",,"SRR1044036",
"MGYA00245665","4.1","ERS2085375","MGYS00003488","metagenomic",,"ERR2241930",
"MGYA00234584","4.1","SRS3194223","MGYS00003194","metagenomic",,"SRR7597252",
"MGYA00153054","4.1","SRS2472297","MGYS00002301","metagenomic",,"SRR5983464",
"MGYA00153176","4.1","SRS190926","MGYS00000296","metagenomic",,"SRR192263",
"MGYA00211787","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738825",
"MGYA00245388","4.1","ERS2085098","MGYS00003488","metagenomic",,"ERR2241653",
"MGYA00236279","4.1","SRS3194080","MGYS00003194","metagenomic",,"SRR7599025",
"MGYA00152824","4.1","SRS2472281","MGYS00002301","metagenomic",,"SRR5983480",
"MGYA00245694","4.1","ERS2085404","MGYS00003488","metagenomic",,"ERR2241959",
"MGYA00152985","4.1","SRS2441883","MGYS00002301","metagenomic",,"SRR5947827",
"MGYA00151868","4.1","SRS943648","MGYS00001174","metagenomic",,"SRR2037089",
"MGYA00152864","4.1","SRS2472357","MGYS00002301","metagenomic",,"SRR5983395",
"MGYA00245363","4.1","ERS2085073","MGYS00003488","metagenomic",,"ERR2241628",
"MGYA00222413","4.1","SRS2418858","MGYS00003194","metagenomic",,"SRR5918431",
"MGYA00222725","4.1","SRS2418823","MGYS00003194","metagenomic",,"SRR5918743",
"MGYA00220593","4.1","SRS2417716","MGYS00003194","metagenomic",,"SRR5915602",
"MGYA00211683","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738970",
"MGYA00212139","4.1","ERS2653055","MGYS00002961","metagenomic",,"ERR2739323",
"MGYA00245705","4.1","ERS2085415","MGYS00003488","metagenomic",,"ERR2241970",
"MGYA00149042","4.1","SRS1214246","MGYS00002230","metagenomic",,"SRR6365000",
"MGYA00245577","4.1","ERS2085287","MGYS00003488","metagenomic",,"ERR2241842",
"MGYA00220954","4.1","SRS2417956","MGYS00003194","metagenomic",,"SRR5916461",
"MGYA00148992","4.1","SRS1213916","MGYS00002230","metagenomic",,"SRR6365030",
"MGYA00232968","4.1","SRS3195123","MGYS00003194","metagenomic",,"SRR7595338",
"MGYA00212270","4.1","ERS2653043","MGYS00002961","metagenomic",,"ERR2739286",
"MGYA00211764","4.1","ERS2652984","MGYS00002961","metagenomic",,"ERR2738938",
"MGYA00211817","4.1","ERS2653014","MGYS00002961","metagenomic",,"ERR2739115",
"MGYA00211996","4.1","ERS2652996","MGYS00002961","metagenomic",,"ERR2739005",
"MGYA00153037","4.1","SRS2441851","MGYS00002301","metagenomic",,"SRR5947859",
"MGYA00232656","4.1","SRS3195138","MGYS00003194","metagenomic",,"SRR7595026",
"MGYA00245554","4.1","ERS2085264","MGYS00003488","metagenomic",,"ERR2241819",
"MGYA00211783","4.1","ERS2653072","MGYS00002961","metagenomic",,"ERR2739380",
